poi_id,poi_name,date,category,visitor_count,day_type
5,The Buckingham Palace Shop,2024-06-28,Affluent Achievers,529,Weekday
5,The Buckingham Palace Shop,2024-06-28,Suburban Comfort,79,Weekday
5,The Buckingham Palace Shop,2024-06-28,Urban Professionals,114,Weekday
5,The Buckingham Palace Shop,2024-06-28,Peri-Urban Residents,2040,Weekday
5,The Buckingham Palace Shop,2024-06-29,Young M,743,Weekend
5,The Buckingham Palace Shop,2024-06-29,Young F,902,Weekend
5,The Buckingham Palace Shop,2024-06-29,Couples,429,Weekend
5,The Buckingham Palace Shop,2024-06-29,Family with C,92,Weekend
5,The Buckingham Palace Shop,2024-06-29,Retiree,143,Weekend
5,The Buckingham Palace Shop,2024-06-29,Affluent Achievers,991,Weekend
5,The Buckingham Palace Shop,2024-06-29,Suburban Comfort,464,Weekend
5,The Buckingham Palace Shop,2024-06-29,Urban Professionals,645,Weekend
5,The Buckingham Palace Shop,2024-06-29,Peri-Urban Residents,210,Weekend
5,The Buckingham Palace Shop,2024-06-30,Young M,832,Weekend
5,The Buckingham Palace Shop,2024-06-30,Young F,12,Weekend
5,The Buckingham Palace Shop,2024-06-30,Couples,154,Weekend
5,The Buckingham Palace Shop,2024-06-30,Family with C,685,Weekend
5,The Buckingham Palace Shop,2024-06-30,Retiree,616,Weekend
5,The Buckingham Palace Shop,2024-06-30,Affluent Achievers,1088,Weekend
5,The Buckingham Palace Shop,2024-06-30,Suburban Comfort,310,Weekend
5,The Buckingham Palace Shop,2024-06-30,Urban Professionals,240,Weekend
5,The Buckingham Palace Shop,2024-06-30,Peri-Urban Residents,661,Weekend
5,The Buckingham Palace Shop,2024-07-01,Young M,130,Weekday
5,The Buckingham Palace Shop,2024-07-01,Young F,245,Weekday
5,The Buckingham Palace Shop,2024-07-01,Couples,208,Weekday
5,The Buckingham Palace Shop,2024-07-01,Family with C,137,Weekday
5,The Buckingham Palace Shop,2024-07-01,Retiree,1408,Weekday
5,The Buckingham Palace Shop,2024-07-01,Affluent Achievers,939,Weekday
5,The Buckingham Palace Shop,2024-07-01,Suburban Comfort,301,Weekday
5,The Buckingham Palace Shop,2024-07-01,Urban Professionals,534,Weekday
5,The Buckingham Palace Shop,2024-07-01,Peri-Urban Residents,354,Weekday
5,The Buckingham Palace Shop,2024-07-02,Young M,84,Weekday
5,The Buckingham Palace Shop,2024-07-02,Young F,94,Weekday
5,The Buckingham Palace Shop,2024-07-02,Couples,453,Weekday
5,The Buckingham Palace Shop,2024-07-02,Family with C,268,Weekday
5,The Buckingham Palace Shop,2024-07-02,Retiree,279,Weekday
5,The Buckingham Palace Shop,2024-07-02,Affluent Achievers,382,Weekday
5,The Buckingham Palace Shop,2024-07-02,Suburban Comfort,500,Weekday
5,The Buckingham Palace Shop,2024-07-02,Urban Professionals,218,Weekday
5,The Buckingham Palace Shop,2024-07-02,Peri-Urban Residents,77,Weekday
5,The Buckingham Palace Shop,2024-07-03,Young M,1147,Weekday
5,The Buckingham Palace Shop,2024-07-03,Young F,24,Weekday
5,The Buckingham Palace Shop,2024-07-03,Couples,330,Weekday
5,The Buckingham Palace Shop,2024-07-03,Family with C,794,Weekday
5,The Buckingham Palace Shop,2024-07-03,Retiree,362,Weekday
5,The Buckingham Palace Shop,2024-07-03,Affluent Achievers,148,Weekday
5,The Buckingham Palace Shop,2024-07-03,Suburban Comfort,156,Weekday
5,The Buckingham Palace Shop,2024-07-03,Urban Professionals,1452,Weekday
5,The Buckingham Palace Shop,2024-07-03,Peri-Urban Residents,902,Weekday
5,The Buckingham Palace Shop,2024-07-04,Young M,156,Weekday
5,The Buckingham Palace Shop,2024-07-04,Young F,176,Weekday
5,The Buckingham Palace Shop,2024-07-04,Couples,593,Weekday
5,The Buckingham Palace Shop,2024-07-04,Family with C,673,Weekday
5,The Buckingham Palace Shop,2024-07-04,Retiree,926,Weekday
5,The Buckingham Palace Shop,2024-07-04,Affluent Achievers,416,Weekday
5,The Buckingham Palace Shop,2024-07-04,Suburban Comfort,23,Weekday
5,The Buckingham Palace Shop,2024-07-04,Urban Professionals,1815,Weekday
5,The Buckingham Palace Shop,2024-07-04,Peri-Urban Residents,271,Weekday
5,The Buckingham Palace Shop,2024-07-05,Young M,589,Weekday
5,The Buckingham Palace Shop,2024-07-05,Young F,808,Weekday
5,The Buckingham Palace Shop,2024-07-05,Couples,877,Weekday
5,The Buckingham Palace Shop,2024-07-05,Family with C,79,Weekday
5,The Buckingham Palace Shop,2024-07-05,Retiree,75,Weekday
5,The Buckingham Palace Shop,2024-07-05,Affluent Achievers,661,Weekday
5,The Buckingham Palace Shop,2024-07-05,Suburban Comfort,787,Weekday
5,The Buckingham Palace Shop,2024-07-05,Urban Professionals,750,Weekday
5,The Buckingham Palace Shop,2024-07-05,Peri-Urban Residents,228,Weekday
5,The Buckingham Palace Shop,2024-07-06,Young M,877,Weekend
5,The Buckingham Palace Shop,2024-07-06,Young F,19,Weekend
5,The Buckingham Palace Shop,2024-07-06,Couples,141,Weekend
5,The Buckingham Palace Shop,2024-07-06,Family with C,93,Weekend
5,The Buckingham Palace Shop,2024-07-06,Retiree,699,Weekend
5,The Buckingham Palace Shop,2024-07-06,Affluent Achievers,476,Weekend
5,The Buckingham Palace Shop,2024-07-06,Suburban Comfort,864,Weekend
5,The Buckingham Palace Shop,2024-07-06,Urban Professionals,418,Weekend
5,The Buckingham Palace Shop,2024-07-06,Peri-Urban Residents,71,Weekend
5,The Buckingham Palace Shop,2024-07-07,Young M,555,Weekend
5,The Buckingham Palace Shop,2024-07-07,Young F,475,Weekend
5,The Buckingham Palace Shop,2024-07-07,Couples,919,Weekend
5,The Buckingham Palace Shop,2024-07-07,Family with C,1180,Weekend
5,The Buckingham Palace Shop,2024-07-07,Retiree,28,Weekend
5,The Buckingham Palace Shop,2024-07-07,Affluent Achievers,228,Weekend
5,The Buckingham Palace Shop,2024-07-07,Suburban Comfort,452,Weekend
5,The Buckingham Palace Shop,2024-07-07,Urban Professionals,1518,Weekend
5,The Buckingham Palace Shop,2024-07-07,Peri-Urban Residents,958,Weekend
5,The Buckingham Palace Shop,2024-07-08,Young M,581,Weekday
5,The Buckingham Palace Shop,2024-07-08,Young F,202,Weekday
5,The Buckingham Palace Shop,2024-07-08,Couples,916,Weekday
5,The Buckingham Palace Shop,2024-07-08,Family with C,454,Weekday
5,The Buckingham Palace Shop,2024-07-08,Retiree,260,Weekday
5,The Buckingham Palace Shop,2024-07-08,Affluent Achievers,1011,Weekday
5,The Buckingham Palace Shop,2024-07-08,Suburban Comfort,638,Weekday
5,The Buckingham Palace Shop,2024-07-08,Urban Professionals,538,Weekday
5,The Buckingham Palace Shop,2024-07-08,Peri-Urban Residents,227,Weekday
5,The Buckingham Palace Shop,2024-07-09,Young M,204,Weekday
5,The Buckingham Palace Shop,2024-07-09,Young F,63,Weekday
5,The Buckingham Palace Shop,2024-07-09,Couples,517,Weekday
5,The Buckingham Palace Shop,2024-07-09,Family with C,348,Weekday
5,The Buckingham Palace Shop,2024-07-09,Retiree,48,Weekday
5,The Buckingham Palace Shop,2024-07-09,Affluent Achievers,333,Weekday
5,The Buckingham Palace Shop,2024-07-09,Suburban Comfort,166,Weekday
5,The Buckingham Palace Shop,2024-07-09,Urban Professionals,72,Weekday
5,The Buckingham Palace Shop,2024-07-09,Peri-Urban Residents,609,Weekday
5,The Buckingham Palace Shop,2024-07-10,Young M,139,Weekday
5,The Buckingham Palace Shop,2024-07-10,Young F,57,Weekday
5,The Buckingham Palace Shop,2024-07-10,Couples,1362,Weekday
5,The Buckingham Palace Shop,2024-07-10,Family with C,440,Weekday
5,The Buckingham Palace Shop,2024-07-10,Retiree,162,Weekday
5,The Buckingham Palace Shop,2024-07-10,Affluent Achievers,347,Weekday
5,The Buckingham Palace Shop,2024-07-10,Suburban Comfort,1037,Weekday
5,The Buckingham Palace Shop,2024-07-10,Urban Professionals,764,Weekday
5,The Buckingham Palace Shop,2024-07-10,Peri-Urban Residents,12,Weekday
5,The Buckingham Palace Shop,2024-07-11,Young M,462,Weekday
5,The Buckingham Palace Shop,2024-07-11,Young F,146,Weekday
5,The Buckingham Palace Shop,2024-07-11,Couples,1476,Weekday
5,The Buckingham Palace Shop,2024-07-11,Family with C,474,Weekday
5,The Buckingham Palace Shop,2024-07-11,Retiree,255,Weekday
5,The Buckingham Palace Shop,2024-07-11,Affluent Achievers,1296,Weekday
5,The Buckingham Palace Shop,2024-07-11,Suburban Comfort,673,Weekday
5,The Buckingham Palace Shop,2024-07-11,Urban Professionals,821,Weekday
5,The Buckingham Palace Shop,2024-07-11,Peri-Urban Residents,23,Weekday
5,The Buckingham Palace Shop,2024-07-12,Young M,26,Weekday
5,The Buckingham Palace Shop,2024-07-12,Young F,624,Weekday
5,The Buckingham Palace Shop,2024-07-12,Couples,706,Weekday
5,The Buckingham Palace Shop,2024-07-12,Family with C,0,Weekday
5,The Buckingham Palace Shop,2024-07-12,Retiree,167,Weekday
5,The Buckingham Palace Shop,2024-07-12,Affluent Achievers,735,Weekday
5,The Buckingham Palace Shop,2024-07-12,Suburban Comfort,256,Weekday
5,The Buckingham Palace Shop,2024-07-12,Urban Professionals,124,Weekday
5,The Buckingham Palace Shop,2024-07-12,Peri-Urban Residents,407,Weekday
5,The Buckingham Palace Shop,2024-07-13,Young M,682,Weekend
5,The Buckingham Palace Shop,2024-07-13,Young F,242,Weekend
5,The Buckingham Palace Shop,2024-07-13,Couples,335,Weekend
5,The Buckingham Palace Shop,2024-07-13,Family with C,160,Weekend
5,The Buckingham Palace Shop,2024-07-13,Retiree,225,Weekend
5,The Buckingham Palace Shop,2024-07-13,Affluent Achievers,746,Weekend
5,The Buckingham Palace Shop,2024-07-13,Suburban Comfort,172,Weekend
5,The Buckingham Palace Shop,2024-07-13,Urban Professionals,220,Weekend
5,The Buckingham Palace Shop,2024-07-13,Peri-Urban Residents,505,Weekend
5,The Buckingham Palace Shop,2024-07-14,Young M,272,Weekend
5,The Buckingham Palace Shop,2024-07-14,Young F,321,Weekend
5,The Buckingham Palace Shop,2024-07-14,Couples,148,Weekend
5,The Buckingham Palace Shop,2024-07-14,Family with C,28,Weekend
5,The Buckingham Palace Shop,2024-07-14,Retiree,98,Weekend
5,The Buckingham Palace Shop,2024-07-14,Affluent Achievers,519,Weekend
5,The Buckingham Palace Shop,2024-07-14,Suburban Comfort,89,Weekend
5,The Buckingham Palace Shop,2024-07-14,Urban Professionals,206,Weekend
5,The Buckingham Palace Shop,2024-07-14,Peri-Urban Residents,53,Weekend
5,The Buckingham Palace Shop,2024-07-15,Young M,665,Weekday
5,The Buckingham Palace Shop,2024-07-15,Young F,557,Weekday
5,The Buckingham Palace Shop,2024-07-15,Couples,45,Weekday
5,The Buckingham Palace Shop,2024-07-15,Family with C,860,Weekday
5,The Buckingham Palace Shop,2024-07-15,Retiree,337,Weekday
5,The Buckingham Palace Shop,2024-07-15,Affluent Achievers,2,Weekday
5,The Buckingham Palace Shop,2024-07-15,Suburban Comfort,404,Weekday
5,The Buckingham Palace Shop,2024-07-15,Urban Professionals,2034,Weekday
5,The Buckingham Palace Shop,2024-07-15,Peri-Urban Residents,23,Weekday
5,The Buckingham Palace Shop,2024-07-16,Young M,23,Weekday
5,The Buckingham Palace Shop,2024-07-16,Young F,81,Weekday
5,The Buckingham Palace Shop,2024-07-16,Couples,48,Weekday
5,The Buckingham Palace Shop,2024-07-16,Family with C,1677,Weekday
5,The Buckingham Palace Shop,2024-07-16,Retiree,614,Weekday
5,The Buckingham Palace Shop,2024-07-16,Affluent Achievers,242,Weekday
5,The Buckingham Palace Shop,2024-07-16,Suburban Comfort,869,Weekday
5,The Buckingham Palace Shop,2024-07-16,Urban Professionals,243,Weekday
5,The Buckingham Palace Shop,2024-07-16,Peri-Urban Residents,1090,Weekday
5,The Buckingham Palace Shop,2024-07-17,Young M,299,Weekday
5,The Buckingham Palace Shop,2024-07-17,Young F,381,Weekday
5,The Buckingham Palace Shop,2024-07-17,Couples,801,Weekday
5,The Buckingham Palace Shop,2024-07-17,Family with C,256,Weekday
5,The Buckingham Palace Shop,2024-07-17,Retiree,602,Weekday
5,The Buckingham Palace Shop,2024-07-17,Affluent Achievers,452,Weekday
5,The Buckingham Palace Shop,2024-07-17,Suburban Comfort,412,Weekday
5,The Buckingham Palace Shop,2024-07-17,Urban Professionals,807,Weekday
5,The Buckingham Palace Shop,2024-07-17,Peri-Urban Residents,669,Weekday
5,The Buckingham Palace Shop,2024-07-18,Young M,163,Weekday
5,The Buckingham Palace Shop,2024-07-18,Young F,372,Weekday
5,The Buckingham Palace Shop,2024-07-18,Couples,646,Weekday
5,The Buckingham Palace Shop,2024-07-18,Family with C,431,Weekday
5,The Buckingham Palace Shop,2024-07-18,Retiree,507,Weekday
5,The Buckingham Palace Shop,2024-07-18,Affluent Achievers,63,Weekday
5,The Buckingham Palace Shop,2024-07-18,Suburban Comfort,1196,Weekday
5,The Buckingham Palace Shop,2024-07-18,Urban Professionals,14,Weekday
5,The Buckingham Palace Shop,2024-07-18,Peri-Urban Residents,847,Weekday
5,The Buckingham Palace Shop,2024-07-19,Young M,44,Weekday
5,The Buckingham Palace Shop,2024-07-19,Young F,186,Weekday
5,The Buckingham Palace Shop,2024-07-19,Couples,240,Weekday
5,The Buckingham Palace Shop,2024-07-19,Family with C,1745,Weekday
5,The Buckingham Palace Shop,2024-07-19,Retiree,95,Weekday
5,The Buckingham Palace Shop,2024-07-19,Affluent Achievers,331,Weekday
5,The Buckingham Palace Shop,2024-07-19,Suburban Comfort,617,Weekday
5,The Buckingham Palace Shop,2024-07-19,Urban Professionals,858,Weekday
5,The Buckingham Palace Shop,2024-07-19,Peri-Urban Residents,504,Weekday
5,The Buckingham Palace Shop,2024-07-20,Young M,1057,Weekend
5,The Buckingham Palace Shop,2024-07-20,Young F,594,Weekend
5,The Buckingham Palace Shop,2024-07-20,Couples,270,Weekend
5,The Buckingham Palace Shop,2024-07-20,Family with C,127,Weekend
5,The Buckingham Palace Shop,2024-07-20,Retiree,621,Weekend
5,The Buckingham Palace Shop,2024-07-20,Affluent Achievers,279,Weekend
5,The Buckingham Palace Shop,2024-07-20,Suburban Comfort,171,Weekend
5,The Buckingham Palace Shop,2024-07-20,Urban Professionals,126,Weekend
5,The Buckingham Palace Shop,2024-07-20,Peri-Urban Residents,2093,Weekend
5,The Buckingham Palace Shop,2024-07-21,Young M,959,Weekend
5,The Buckingham Palace Shop,2024-07-21,Young F,602,Weekend
5,The Buckingham Palace Shop,2024-07-21,Couples,140,Weekend
5,The Buckingham Palace Shop,2024-07-21,Family with C,63,Weekend
5,The Buckingham Palace Shop,2024-07-21,Retiree,215,Weekend
5,The Buckingham Palace Shop,2024-07-21,Affluent Achievers,307,Weekend
5,The Buckingham Palace Shop,2024-07-21,Suburban Comfort,69,Weekend
5,The Buckingham Palace Shop,2024-07-21,Urban Professionals,15,Weekend
5,The Buckingham Palace Shop,2024-07-21,Peri-Urban Residents,1589,Weekend
5,The Buckingham Palace Shop,2024-07-22,Young M,735,Weekday
5,The Buckingham Palace Shop,2024-07-22,Young F,349,Weekday
5,The Buckingham Palace Shop,2024-07-22,Couples,54,Weekday
5,The Buckingham Palace Shop,2024-07-22,Family with C,2,Weekday
5,The Buckingham Palace Shop,2024-07-22,Retiree,329,Weekday
5,The Buckingham Palace Shop,2024-07-22,Affluent Achievers,792,Weekday
5,The Buckingham Palace Shop,2024-07-22,Suburban Comfort,501,Weekday
5,The Buckingham Palace Shop,2024-07-22,Urban Professionals,159,Weekday
5,The Buckingham Palace Shop,2024-07-22,Peri-Urban Residents,18,Weekday
5,The Buckingham Palace Shop,2024-07-23,Young M,18,Weekday
5,The Buckingham Palace Shop,2024-07-23,Young F,1382,Weekday
5,The Buckingham Palace Shop,2024-07-23,Couples,543,Weekday
5,The Buckingham Palace Shop,2024-07-23,Family with C,60,Weekday
5,The Buckingham Palace Shop,2024-07-23,Retiree,543,Weekday
5,The Buckingham Palace Shop,2024-07-23,Affluent Achievers,1248,Weekday
5,The Buckingham Palace Shop,2024-07-23,Suburban Comfort,32,Weekday
5,The Buckingham Palace Shop,2024-07-23,Urban Professionals,563,Weekday
5,The Buckingham Palace Shop,2024-07-23,Peri-Urban Residents,702,Weekday
5,The Buckingham Palace Shop,2024-07-24,Young M,86,Weekday
5,The Buckingham Palace Shop,2024-07-24,Young F,334,Weekday
5,The Buckingham Palace Shop,2024-07-24,Couples,247,Weekday
5,The Buckingham Palace Shop,2024-07-24,Family with C,687,Weekday
5,The Buckingham Palace Shop,2024-07-24,Retiree,11,Weekday
5,The Buckingham Palace Shop,2024-07-24,Affluent Achievers,258,Weekday
5,The Buckingham Palace Shop,2024-07-24,Suburban Comfort,224,Weekday
5,The Buckingham Palace Shop,2024-07-24,Urban Professionals,248,Weekday
5,The Buckingham Palace Shop,2024-07-24,Peri-Urban Residents,634,Weekday
5,The Buckingham Palace Shop,2024-07-25,Young M,173,Weekday
5,The Buckingham Palace Shop,2024-07-25,Young F,662,Weekday
5,The Buckingham Palace Shop,2024-07-25,Couples,251,Weekday
5,The Buckingham Palace Shop,2024-07-25,Family with C,510,Weekday
5,The Buckingham Palace Shop,2024-07-25,Retiree,434,Weekday
5,The Buckingham Palace Shop,2024-07-25,Affluent Achievers,199,Weekday
5,The Buckingham Palace Shop,2024-07-25,Suburban Comfort,72,Weekday
5,The Buckingham Palace Shop,2024-07-25,Urban Professionals,1604,Weekday
5,The Buckingham Palace Shop,2024-07-25,Peri-Urban Residents,155,Weekday
5,The Buckingham Palace Shop,2024-07-26,Young M,255,Weekday
5,The Buckingham Palace Shop,2024-07-26,Young F,29,Weekday
5,The Buckingham Palace Shop,2024-07-26,Couples,6,Weekday
5,The Buckingham Palace Shop,2024-07-26,Family with C,207,Weekday
5,The Buckingham Palace Shop,2024-07-26,Retiree,1270,Weekday
5,The Buckingham Palace Shop,2024-07-26,Affluent Achievers,315,Weekday
5,The Buckingham Palace Shop,2024-07-26,Suburban Comfort,356,Weekday
5,The Buckingham Palace Shop,2024-07-26,Urban Professionals,1068,Weekday
5,The Buckingham Palace Shop,2024-07-26,Peri-Urban Residents,30,Weekday
5,The Buckingham Palace Shop,2024-07-27,Young M,263,Weekend
5,The Buckingham Palace Shop,2024-07-27,Young F,1285,Weekend
5,The Buckingham Palace Shop,2024-07-27,Couples,508,Weekend
5,The Buckingham Palace Shop,2024-07-27,Family with C,395,Weekend
5,The Buckingham Palace Shop,2024-07-27,Retiree,407,Weekend
5,The Buckingham Palace Shop,2024-07-27,Affluent Achievers,201,Weekend
5,The Buckingham Palace Shop,2024-07-27,Suburban Comfort,780,Weekend
5,The Buckingham Palace Shop,2024-07-27,Urban Professionals,721,Weekend
5,The Buckingham Palace Shop,2024-07-27,Peri-Urban Residents,1157,Weekend
5,The Buckingham Palace Shop,2024-07-28,Young M,27,Weekend
5,The Buckingham Palace Shop,2024-07-28,Young F,92,Weekend
5,The Buckingham Palace Shop,2024-07-28,Couples,718,Weekend
5,The Buckingham Palace Shop,2024-07-28,Family with C,107,Weekend
5,The Buckingham Palace Shop,2024-07-28,Retiree,115,Weekend
5,The Buckingham Palace Shop,2024-07-28,Affluent Achievers,128,Weekend
5,The Buckingham Palace Shop,2024-07-28,Suburban Comfort,133,Weekend
5,The Buckingham Palace Shop,2024-07-28,Urban Professionals,558,Weekend
5,The Buckingham Palace Shop,2024-07-28,Peri-Urban Residents,242,Weekend
5,The Buckingham Palace Shop,2024-07-29,Young M,475,Weekday
5,The Buckingham Palace Shop,2024-07-29,Young F,179,Weekday
5,The Buckingham Palace Shop,2024-07-29,Couples,189,Weekday
5,The Buckingham Palace Shop,2024-07-29,Family with C,121,Weekday
5,The Buckingham Palace Shop,2024-07-29,Retiree,1382,Weekday
5,The Buckingham Palace Shop,2024-07-29,Affluent Achievers,446,Weekday
5,The Buckingham Palace Shop,2024-07-29,Suburban Comfort,954,Weekday
5,The Buckingham Palace Shop,2024-07-29,Urban Professionals,76,Weekday
5,The Buckingham Palace Shop,2024-07-29,Peri-Urban Residents,871,Weekday
5,The Buckingham Palace Shop,2024-07-30,Young M,64,Weekday
5,The Buckingham Palace Shop,2024-07-30,Young F,186,Weekday
5,The Buckingham Palace Shop,2024-07-30,Couples,557,Weekday
5,The Buckingham Palace Shop,2024-07-30,Family with C,401,Weekday
5,The Buckingham Palace Shop,2024-07-30,Retiree,363,Weekday
5,The Buckingham Palace Shop,2024-07-30,Affluent Achievers,610,Weekday
5,The Buckingham Palace Shop,2024-07-30,Suburban Comfort,53,Weekday
5,The Buckingham Palace Shop,2024-07-30,Urban Professionals,290,Weekday
5,The Buckingham Palace Shop,2024-07-30,Peri-Urban Residents,619,Weekday
5,The Buckingham Palace Shop,2024-07-31,Young M,283,Weekday
5,The Buckingham Palace Shop,2024-07-31,Young F,1219,Weekday
5,The Buckingham Palace Shop,2024-07-31,Couples,237,Weekday
5,The Buckingham Palace Shop,2024-07-31,Family with C,438,Weekday
5,The Buckingham Palace Shop,2024-07-31,Retiree,90,Weekday
5,The Buckingham Palace Shop,2024-07-31,Affluent Achievers,268,Weekday
5,The Buckingham Palace Shop,2024-07-31,Suburban Comfort,245,Weekday
5,The Buckingham Palace Shop,2024-07-31,Urban Professionals,129,Weekday
5,The Buckingham Palace Shop,2024-07-31,Peri-Urban Residents,1624,Weekday
5,The Buckingham Palace Shop,2024-08-01,Young M,549,Weekday
5,The Buckingham Palace Shop,2024-08-01,Young F,414,Weekday
5,The Buckingham Palace Shop,2024-08-01,Couples,52,Weekday
5,The Buckingham Palace Shop,2024-08-01,Family with C,32,Weekday
5,The Buckingham Palace Shop,2024-08-01,Retiree,102,Weekday
5,The Buckingham Palace Shop,2024-08-01,Affluent Achievers,947,Weekday
5,The Buckingham Palace Shop,2024-08-01,Suburban Comfort,19,Weekday
5,The Buckingham Palace Shop,2024-08-01,Urban Professionals,130,Weekday
5,The Buckingham Palace Shop,2024-08-01,Peri-Urban Residents,52,Weekday
5,The Buckingham Palace Shop,2024-08-02,Young M,162,Weekday
5,The Buckingham Palace Shop,2024-08-02,Young F,198,Weekday
5,The Buckingham Palace Shop,2024-08-02,Couples,362,Weekday
5,The Buckingham Palace Shop,2024-08-02,Family with C,301,Weekday
5,The Buckingham Palace Shop,2024-08-02,Retiree,11,Weekday
5,The Buckingham Palace Shop,2024-08-02,Affluent Achievers,37,Weekday
5,The Buckingham Palace Shop,2024-08-02,Suburban Comfort,48,Weekday
5,The Buckingham Palace Shop,2024-08-02,Urban Professionals,528,Weekday
5,The Buckingham Palace Shop,2024-08-02,Peri-Urban Residents,421,Weekday
5,The Buckingham Palace Shop,2024-08-03,Young M,125,Weekend
5,The Buckingham Palace Shop,2024-08-03,Young F,50,Weekend
5,The Buckingham Palace Shop,2024-08-03,Couples,238,Weekend
5,The Buckingham Palace Shop,2024-08-03,Family with C,326,Weekend
5,The Buckingham Palace Shop,2024-08-03,Retiree,1,Weekend
5,The Buckingham Palace Shop,2024-08-03,Affluent Achievers,544,Weekend
5,The Buckingham Palace Shop,2024-08-03,Suburban Comfort,42,Weekend
5,The Buckingham Palace Shop,2024-08-03,Urban Professionals,15,Weekend
5,The Buckingham Palace Shop,2024-08-03,Peri-Urban Residents,139,Weekend
5,The Buckingham Palace Shop,2024-08-04,Young M,633,Weekend
5,The Buckingham Palace Shop,2024-08-04,Young F,211,Weekend
5,The Buckingham Palace Shop,2024-08-04,Couples,471,Weekend
5,The Buckingham Palace Shop,2024-08-04,Family with C,519,Weekend
5,The Buckingham Palace Shop,2024-08-04,Retiree,223,Weekend
5,The Buckingham Palace Shop,2024-08-04,Affluent Achievers,263,Weekend
5,The Buckingham Palace Shop,2024-08-04,Suburban Comfort,444,Weekend
5,The Buckingham Palace Shop,2024-08-04,Urban Professionals,1280,Weekend
5,The Buckingham Palace Shop,2024-08-04,Peri-Urban Residents,70,Weekend
5,The Buckingham Palace Shop,2024-08-05,Young M,1644,Weekday
5,The Buckingham Palace Shop,2024-08-05,Young F,527,Weekday
5,The Buckingham Palace Shop,2024-08-05,Couples,18,Weekday
5,The Buckingham Palace Shop,2024-08-05,Family with C,379,Weekday
5,The Buckingham Palace Shop,2024-08-05,Retiree,162,Weekday
5,The Buckingham Palace Shop,2024-08-05,Affluent Achievers,858,Weekday
5,The Buckingham Palace Shop,2024-08-05,Suburban Comfort,1035,Weekday
5,The Buckingham Palace Shop,2024-08-05,Urban Professionals,452,Weekday
5,The Buckingham Palace Shop,2024-08-05,Peri-Urban Residents,387,Weekday
5,The Buckingham Palace Shop,2024-08-06,Young M,124,Weekday
5,The Buckingham Palace Shop,2024-08-06,Young F,364,Weekday
5,The Buckingham Palace Shop,2024-08-06,Couples,513,Weekday
5,The Buckingham Palace Shop,2024-08-06,Family with C,865,Weekday
5,The Buckingham Palace Shop,2024-08-06,Retiree,495,Weekday
5,The Buckingham Palace Shop,2024-08-06,Affluent Achievers,24,Weekday
5,The Buckingham Palace Shop,2024-08-06,Suburban Comfort,1226,Weekday
5,The Buckingham Palace Shop,2024-08-06,Urban Professionals,830,Weekday
5,The Buckingham Palace Shop,2024-08-06,Peri-Urban Residents,281,Weekday
5,The Buckingham Palace Shop,2024-08-07,Young M,552,Weekday
5,The Buckingham Palace Shop,2024-08-07,Young F,680,Weekday
5,The Buckingham Palace Shop,2024-08-07,Couples,557,Weekday
5,The Buckingham Palace Shop,2024-08-07,Family with C,411,Weekday
5,The Buckingham Palace Shop,2024-08-07,Retiree,46,Weekday
5,The Buckingham Palace Shop,2024-08-07,Affluent Achievers,294,Weekday
5,The Buckingham Palace Shop,2024-08-07,Suburban Comfort,715,Weekday
5,The Buckingham Palace Shop,2024-08-07,Urban Professionals,749,Weekday
5,The Buckingham Palace Shop,2024-08-07,Peri-Urban Residents,488,Weekday
5,The Buckingham Palace Shop,2024-08-08,Young M,1031,Weekday
5,The Buckingham Palace Shop,2024-08-08,Young F,227,Weekday
5,The Buckingham Palace Shop,2024-08-08,Couples,16,Weekday
5,The Buckingham Palace Shop,2024-08-08,Family with C,41,Weekday
5,The Buckingham Palace Shop,2024-08-08,Retiree,184,Weekday
5,The Buckingham Palace Shop,2024-08-08,Affluent Achievers,851,Weekday
5,The Buckingham Palace Shop,2024-08-08,Suburban Comfort,406,Weekday
5,The Buckingham Palace Shop,2024-08-08,Urban Professionals,58,Weekday
5,The Buckingham Palace Shop,2024-08-08,Peri-Urban Residents,184,Weekday
5,The Buckingham Palace Shop,2024-08-09,Young M,262,Weekday
5,The Buckingham Palace Shop,2024-08-09,Young F,95,Weekday
5,The Buckingham Palace Shop,2024-08-09,Couples,296,Weekday
5,The Buckingham Palace Shop,2024-08-09,Family with C,353,Weekday
5,The Buckingham Palace Shop,2024-08-09,Retiree,10,Weekday
5,The Buckingham Palace Shop,2024-08-09,Affluent Achievers,480,Weekday
5,The Buckingham Palace Shop,2024-08-09,Suburban Comfort,169,Weekday
5,The Buckingham Palace Shop,2024-08-09,Urban Professionals,353,Weekday
5,The Buckingham Palace Shop,2024-08-09,Peri-Urban Residents,16,Weekday
5,The Buckingham Palace Shop,2024-08-10,Young M,545,Weekend
5,The Buckingham Palace Shop,2024-08-10,Young F,343,Weekend
5,The Buckingham Palace Shop,2024-08-10,Couples,266,Weekend
5,The Buckingham Palace Shop,2024-08-10,Family with C,155,Weekend
5,The Buckingham Palace Shop,2024-08-10,Retiree,585,Weekend
5,The Buckingham Palace Shop,2024-08-10,Affluent Achievers,57,Weekend
5,The Buckingham Palace Shop,2024-08-10,Suburban Comfort,20,Weekend
5,The Buckingham Palace Shop,2024-08-10,Urban Professionals,1507,Weekend
5,The Buckingham Palace Shop,2024-08-10,Peri-Urban Residents,310,Weekend
